"Hantu jamu gendong",(2009),"Horror,Mystery,Thriller","https://m.media-amazon.com/images/M/MV5BY2M5NzU5N2ItYTBiYS00YzEwLWI2MmEtZjRmZDVmMWM3NDIzXkEyXkFqcGdeQXVyNTc4ODAyNjc@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Glitch",(2009),"Sci-Fi,Thriller","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Asmara dua Diana",(2009),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BYjZiMjc0ZmQtNTNhYy00MGRkLWE0OTItMjc5MjA5ZWMzODgzL2ltYWdlXkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Sepuluh",(2009),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Jagad X code",(2009),"",""
"Kuntilanak beranak",(2009),"Horror","https://m.media-amazon.com/images/M/MV5BNGFjNzhlNmItZjBkMS00MGQ4LTgyMWEtMTljODQ5YTViNGRkXkEyXkFqcGdeQXVyMTU2NTE5NDU@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Hantu biang kerok",(2009),"Comedy,Drama,Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Kirun + Adul",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BMGY4NmMyYzctNzgyMi00ZGZmLTg4NDgtN2Q1YTEyNjExNGE5XkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Sumpah (ini) pocong!",(2009),"Comedy,Horror","https://m.media-amazon.com/images/M/MV5BNDQ2YzI0ZmQtNTE0MS00YmZiLWEwMTctMmEwNGViMTIwZTVjXkEyXkFqcGdeQXVyMzYyMzUzMDg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Mati suri",(2009),"Horror","https://m.media-amazon.com/images/M/MV5BMTU4NjAwMDAwMV5BMl5BanBnXkFtZTcwMzYyNzc0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Kambing Jantan",(2009),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BYTMwMmM5N2ItZTYyMy00MWU4LWE3MDctZDFiMjI0MjNmN2NmXkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"The Real Pocong",(2009),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Terowongan rumah sakit",(2009),"Horror","https://m.media-amazon.com/images/M/MV5BNzcyNTFiMzItYmFhNi00MjMzLWE2NDMtMjc1YmNlYWFlMGI4L2ltYWdlXkEyXkFqcGdeQXVyNjUzMTk4MDA@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Kuntilanak kamar mayat",(2009),"Horror,Mystery,Thriller","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Pijat Atas Tekan Bawah",(2009),"Comedy","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"SMS - Suka ma suka",(2009),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BYTY1NzM0MWUtYjM0YS00M2Y0LWIzNjItYTc5ZmFlZDY3NWQzXkEyXkFqcGdeQXVyNzkzODk2Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Wakil rakyat",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BNjE3MjAwN2UtMGQ4MC00MDAwLThhZTQtY2QwMTVjMWE2ODU3XkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Kisah nyata kereta setan manggarai",(2009),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Pocong setan jompo",(2009),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Anak setan",(2009),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Romeo Juliet",(2009),"Drama","https://m.media-amazon.com/images/M/MV5BYWVhOWRkOGMtYmY3OC00NGU2LWFlZGMtYTcyNjFiOTdmMDhmXkEyXkFqcGdeQXVyNzY2NDIyMDA@._V1_UY98_CR4,0,67,98_AL_.jpg"
"Satu rumpun?",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BMjA5Njc5NzY2Ml5BMl5BanBnXkFtZTcwNjY2Mjc1Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Darah janda kolong wewe",(2009),"Horror","https://m.media-amazon.com/images/M/MV5BOTQ3MTBiNTQtNTNmNy00YTg1LThmMzgtYWUwN2YzZDViZjYxXkEyXkFqcGdeQXVyMDYxMDYyOA@@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Jamila dan sang presiden",(2009),"Drama","https://m.media-amazon.com/images/M/MV5BNjI4NWI1ODAtZGE4Ni00MjljLWI0NTMtNzJkZDc4NjRiNjM5XkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Mata pena mata hati Raja Ali Haji",(2009),"",""
"Bukan Cinta Biasa",(2009),"Comedy,Romance","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Janda kembang",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BYjI5ZTNkN2EtZDRhZi00MDI2LWEyNDMtZGU1MmU4OThlNzNkXkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Benci disko",(2009),"Comedy","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Rasa",(I) (2009),"Action,Crime,Drama","https://m.media-amazon.com/images/M/MV5BMzNhZDNmMjYtNWQzNC00MzU4LTk3YjUtNzBkNWIxZjM5YzZmL2ltYWdlXkEyXkFqcGdeQXVyMzUwMTk4OTI@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Pocong kamar sebelah",(2009),"Horror","https://m.media-amazon.com/images/M/MV5BNmEwNjgxOWUtNGI1MS00YzkwLTk5YzUtZDE4MzYwNGEyZTI3XkEyXkFqcGdeQXVyNjkxNjUzODI@._V1_UY98_CR2,0,67,98_AL_.jpg"
"Virgin 2: Bukan film porno",(2009),"Drama","https://m.media-amazon.com/images/M/MV5BOGY3ZDE2OTQtMzdkZi00MWU1LWI1MjAtN2Q0ZTFkZmI2Mzk4L2ltYWdlXkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Cin(T)a",(2009),"Drama,Romance","https://m.media-amazon.com/images/M/MV5BM2ExM2RiZWUtZDIyYy00NzJiLTk5ZGMtY2Q1ZmZhMmJjYWRiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzA5MzIzMDI@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Capres",(2009),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BOTlkOTIxNWItYmU1Mi00MWQ1LWJjZTAtMjI5NDliYTFmZDkyXkEyXkFqcGdeQXVyMzU5NjA1MjU@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Queen Bee",(2009),"Drama","https://m.media-amazon.com/images/M/MV5BZTNhODkzZTgtODkwMy00NGJlLWExY2YtYWIyOTkwMDQ2ZmUwXkEyXkFqcGdeQXVyNTM3MTQ5MzU@._V1_UY98_CR6,0,67,98_AL_.jpg"
"Ketika cinta bertasbih",(2009),"Drama","https://m.media-amazon.com/images/M/MV5BZmJmZTZiMzMtMGViYS00NmM5LThlOTEtZTU0NWI1ZDgwYzhhXkEyXkFqcGdeQXVyNjYxMDA4MDQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Susuk pocong",(2009),"Horror","https://m.media-amazon.com/images/M/MV5BYTNmYjMyZjYtMmVkYi00ZWQ2LTg5ZmEtNmQxMjkxNzMwYzdiXkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_UY98_CR3,0,67,98_AL_.jpg"
"Garuda di dadaku",(2009),"Drama","https://m.media-amazon.com/images/M/MV5BNzMwNjkzMjQtNzAyNi00NjM3LWJmNDItMTlhNGRlMTI5MDc2XkEyXkFqcGdeQXVyNjcyNTk2MTk@._V1_UY98_CR6,0,67,98_AL_.jpg"
"Dikejar setan",(2009),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"King",(2009),"Drama,Family,Sport","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"The Tarix Jabrix 2",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BMjM4ZDVjOGYtZDk4ZS00ZDI3LWE1OTctNTY2NWIzNWVkNjU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTU4NTc1NzE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"The Maling Kuburans",(2009),"Comedy","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Hantu rumah ampera",(2009),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Punk in Love",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BMGViY2Q1OWYtM2RjYS00OWE1LTk2MmMtOWNjNjcyOWE4MTY2XkEyXkFqcGdeQXVyNjc5MjE5Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Krazy crazy krezy...",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BYzc2ZmViZmYtNDUwNi00OTZhLWE2ZTktMDQzNzljYzVkZDMzXkEyXkFqcGdeQXVyNTgwMDk2NTc@._V1_UY98_CR3,0,67,98_AL_.jpg"
"Preman in Love",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BMzlmMTA1OTctYWFjYy00NjZjLWFjNGItNGVkNWE0ZjE2N2NiXkEyXkFqcGdeQXVyNjMzMzg4OTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Paku kuntilanak",(2009),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Kutukan suster ngesot",(2009),"Horror","https://m.media-amazon.com/images/M/MV5BNmVhMTAxNjQtMDBiOS00NTkyLWJkNmItYmQ4OGE0MDE3NTI1XkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Mau dong... ah",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BYTJiYmRmMjEtZDAxMS00ZGIyLWJkZDYtN2Y1ZGVlOWJkNzE1XkEyXkFqcGdeQXVyNzM5NjY4MjI@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Darah perawan bulan madu",(2009),"Horror,Romance","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Merantau",(2009),"Action,Drama","https://m.media-amazon.com/images/M/MV5BMTc4NDM3MDg4OV5BMl5BanBnXkFtZTcwNTM3ODc4Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg"
"Macabre",(II) (2009),"Drama,Horror,Thriller","https://m.media-amazon.com/images/M/MV5BMjE4MDU1MTg4Nl5BMl5BanBnXkFtZTgwMjI5NDE2MDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Di Atas Kanvas Cinta",(2009),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Identitas",(2009),"Drama","https://m.media-amazon.com/images/M/MV5BOWJhNmZmYzMtOTllMi00Nzc4LWIzZjYtYWRiMDIxNjE4NTg2XkEyXkFqcGdeQXVyMjgwMTE5NTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Merah Putih",(2009),"Action,Drama,War","https://m.media-amazon.com/images/M/MV5BMTA1MjE0OTQ2MDdeQTJeQWpwZ15BbWU3MDA4NjQ5NjI@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Kata maaf terakhir",(2009),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Pocong jalan blora",(2009),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Keramat",(2009),"Horror","https://m.media-amazon.com/images/M/MV5BOGU3ZjgxNWMtY2I0MS00NTMwLTkyYjEtODA5NWZhNmI2Njg0XkEyXkFqcGdeQXVyMjAwMzU2MDY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Ketika cinta bertasbih 2",(2009),"Drama","https://m.media-amazon.com/images/M/MV5BN2QwNzFkZmUtNmJlMi00ZjM0LWIyNjUtZjUxNTVkZDNjZWZjXkEyXkFqcGdeQXVyNjc2NDg5OTg@._V1_UY98_CR2,0,67,98_AL_.jpg"
"Get Married 2",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BOWM3MTVlMGMtM2YyZi00ZGY5LThlYTctZDk1ZDVlOGM5ZGE3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTU4NTc1NzE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Maling Kutang",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BODJjYTJlMWMtZjJkMy00Nzc4LTg2OTUtZjZmYmI4MTEwNzQ2XkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
"The Police",(2009),"Action,Comedy","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Nazar",(2009),"Comedy","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Perjaka terakhir",(2009),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Kembang perawan",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BYzdjOTJhZmMtYTcyOS00NmY3LWFiOGEtOGY2NjAyZmE1NzlkXkEyXkFqcGdeQXVyMjY1MDc1Mzg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Selendang rocker",(2009),"Comedy,Music","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Putih abu-abu dan sepatu kets",(2009),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Ruma Maida",(2009),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Serigala Terakhir",(2009),"Action,Drama","https://m.media-amazon.com/images/M/MV5BNmNkOWQzOTItMGU2Yi00NzJiLWJkMTYtZDdlOGVjYjAzZGI2XkEyXkFqcGdeQXVyNDM5MjIyMzk@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Jeritan kuntilanak",(2009),"Horror","https://m.media-amazon.com/images/M/MV5BNGFjN2UzOTktYTk0Mi00NDI5LWIwYWUtMGYyZGJkN2E4YTI5XkEyXkFqcGdeQXVyNTc4ODAyNjc@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Emak Ingin Naik Haji",(2009),"Drama","https://m.media-amazon.com/images/M/MV5BMGRiNTk1NDMtODg4MS00ZTk0LWEwODQtMWYxZWEwMGFhNWFhXkEyXkFqcGdeQXVyNjUxNzg1MzE@._V1_UY98_CR3,0,67,98_AL_.jpg"
"Hantu binal jembatan semanggi",(2009),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"XXL: Double Extra Large",(2009),"Comedy","https://m.media-amazon.com/images/M/MV5BM2VhMjFjNTUtNDZiZS00OGE1LWJkNDAtYmI2NjhjMTFlNzhlXkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Air terjun pengantin",(2009),"Horror","https://m.media-amazon.com/images/M/MV5BMTUxOTY4NTI3NF5BMl5BanBnXkFtZTcwNjc2ODMxMw@@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Heart-Break.com",(2009),"Comedy,Romance","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Sang Pemimpi",(2009),"Drama","https://m.media-amazon.com/images/M/MV5BODBiYWI2YzYtOTQ3NC00OWJmLWI0YzYtYmNhMTM1MDkxYTJmXkEyXkFqcGdeQXVyNjc2NDg5OTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Ai lop yu pul",(2009),"Comedy,Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Bukan malin kundang",(2009),"Comedy","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Suster keramas",(2009),"Comedy,Horror","https://m.media-amazon.com/images/M/MV5BZmQyZjhkMTUtYWMwMi00MTAyLThkOWUtZjIyYTFkNWEyYTNhXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Perampok ulung",(2009),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Dikejar Setan:Chased by Satan",(2009),"Horror,Thriller","https://m.media-amazon.com/images/M/MV5BMDczYTQ3MDQtNjQ4MS00MDE3LTk5YjAtNTQ3NmZmNTA2ODk5XkEyXkFqcGdeQXVyOTIzMDQ3OTc@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Hari untuk Amanda",(2010),"Drama","https://m.media-amazon.com/images/M/MV5BZWY5MDczNWQtZjA3Yy00YmRkLTk4OGEtNTJjZjBiMTNiY2NiXkEyXkFqcGdeQXVyNTM3MTQ5MzU@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Bidadari Jakarta",(2010),"Drama","https://m.media-amazon.com/images/M/MV5BYjNkYjkzN2EtZjljMS00ZThmLTliMmEtZDFmNTUyMjdlOTI2XkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Sst.... Jadikan aku simpanan",(2010),"Drama","https://m.media-amazon.com/images/M/MV5BYjRiODA0NTItYTM4Yi00MTc1LWFkNTMtYTU4NzM5MjcxMWJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjAyNjU0OTQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Toilet 105",(2010),"Horror","https://m.media-amazon.com/images/M/MV5BYjFmOTFiNGEtOGM3Ni00ZTg2LThkMjQtMGMxZGMxYTE1MjFkXkEyXkFqcGdeQXVyODAzMTk1MjY@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Jejak darah",(2010),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"18+",(2010),"Drama","https://m.media-amazon.com/images/M/MV5BMjg4Mjk0YzEtMmE0Yi00MmY5LWI3MzktZmMxZDkwMjBiMDVlXkEyXkFqcGdeQXVyMzE1MzQzODA@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Pemburu hantu: The Movie",(2010),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Di dasar segalanya",(2010),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Ngebut kawin",(2010),"Comedy","https://m.media-amazon.com/images/M/MV5BZDQxZTJiNjgtOGFhZC00ZDFiLTllOWItMWUxMGI1NjE2ODdjXkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Hantu puncak datang bulan",(2010),"Comedy,Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Dendam pocong mupeng",(2010),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Arisan brondong",(2010),"Comedy","https://m.media-amazon.com/images/M/MV5BNzQ3MGZjZWEtNjNmMC00ZmZjLWEyMTItNzQwYzEwYmUyODc3XkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Raped by Saitan (Diperkosa setan)",(2010),"Horror","https://m.media-amazon.com/images/M/MV5BOWExZjBjYTQtNDdlZC00M2I1LTgxMDEtZGIwYzUzYmMzYjExXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Kain kafan perawan",(2010),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Jinx",(2010),"Comedy","https://m.media-amazon.com/images/M/MV5BOTY4MWM0YjUtNzIwZC00NDRhLWI0ZTEtZmQwZjMwMmYyOTJlXkEyXkFqcGdeQXVyNjUxNzcxODg@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Bahwa cinta itu ada",(2010),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Belum cukup umur",(2010),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Pliss Deh Jangan Lebay",(2010),"Romance","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Affair",(2010),"Horror","https://m.media-amazon.com/images/M/MV5BMTc2MTM5ODgwM15BMl5BanBnXkFtZTgwMzkwNjAzMTE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Di bawah langit",(2010),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Te[rekam]",(2010),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"The Sexy City",(2010),"Drama","https://m.media-amazon.com/images/M/MV5BZDhkZDgzYjMtNWZmNy00ZDk4LTg0ZjUtMDQ1Mzc4MGNlMjA4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjAyNjU0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
"The God Babe",(2010),"Comedy","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Cinta 2 Hati",(2010),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Tiran: Mati di ranjang",(2010),"Horror","https://m.media-amazon.com/images/M/MV5BYTEyYWVjNjMtOTBhNy00ZjMwLWFiZWYtNjk3ZTE4YzJkZjUxL2ltYWdlXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Bebek belur",(2010),"Comedy","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"SKJ: Seleb kota jogja",(2010),"Comedy","https://m.media-amazon.com/images/M/MV5BNWE3YmIxMjUtNmQ3YS00MjNjLTg5YzAtOTBmMTM2ODU5ZDM3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzk0MzA4NzM@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Alangkah lucunya (negeri ini)",(2010),"Comedy","https://m.media-amazon.com/images/M/MV5BNWZjMTNmODQtZjVkYS00MGU1LTkzMzEtODkxZjI1MWE5N2RkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjA1NTQyNTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Menebus impian",(2010),"Drama","https://m.media-amazon.com/images/M/MV5BNDQ1ZjFlMWMtMTQxNi00OTMxLWE3ZmQtZTNjZGQwNDVmYjg2XkEyXkFqcGdeQXVyNzkzODk2Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Love and Edelweiss",(2010),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Taring",(2010),"Horror","https://m.media-amazon.com/images/M/MV5BMTUzNDYxMDQ1MV5BMl5BanBnXkFtZTcwMDQyMTMxOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Akibat pergaulan bebas",(2010),"Drama","https://m.media-amazon.com/images/M/MV5BMTVmNzdhNDEtNWMxZi00MzgxLTljMWMtZTIzNWU3ODgzMTliXkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Menculik miyabi",(2010),"Action,Comedy,Romance","https://m.media-amazon.com/images/M/MV5BOTYyMmRkZWYtZDc3MC00ZTE1LTgzNzYtNDE2YzE0ZGEwYjA4XkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Demi Dewi",(2010),"Drama","https://m.media-amazon.com/images/M/MV5BYWI3N2YwZmMtNzU3YS00MDBiLWJlODYtMjI1MTBmOGVkZWZmXkEyXkFqcGdeQXVyMTAyOTQ3OTQ3._V1_UX67_CR0,0,67,98_AL_.jpg"
"Roman picisan",(2010),"Drama,Romance","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Rayuan arwah penasaran",(2010),"Horror","https://m.media-amazon.com/images/M/MV5BMGFjMzRlMjctMWJiMS00NmExLTllM2YtMmI0MDZkYmExZWI5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTU4NTc1NzE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Ratu kostmopolitan",(2010),"Comedy","https://m.media-amazon.com/images/M/MV5BYzlhMzdjZjQtNTc2OS00MDg4LTg2Y2YtMzVjY2QzZWMzYjZlXkEyXkFqcGdeQXVyNzI2NTUyNDY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Sehidup (tak) semati",(2010),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Minggu pagi di Victoria Park",(2010),"Drama","https://m.media-amazon.com/images/M/MV5BZmRkNTVlYTctMDI1Yi00NmE5LTgzNmYtN2U5YTY1M2JiNTNjXkEyXkFqcGdeQXVyMzM2NzMxNTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Melodi",(2010),"Drama,Musical","https://m.media-amazon.com/images/M/MV5BOWQyY2I2MzMtMjU1NC00ZTcwLWJkYjAtNDlhZmEzYTQzNTRmXkEyXkFqcGdeQXVyOTIzMDQ3OTc@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Tanah air beta",(2010),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Red CobeX",(2010),"Comedy","https://m.media-amazon.com/images/M/MV5BNjE1MzZlNmQtODVjZi00NWViLThlZjktZDQ4YWY5MmVkNzFhXkEyXkFqcGdeQXVyNDU0ODMzNTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Not for Sale",(2010),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Laskar cilik",(2010),"Drama,Musical","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Obama anak menteng",(2010),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
